Index,Lat,Lon,Alt (MSL),Alt (HAE),jamind,SVs Used,Fix type (GPS) valid,Fix type (GPS),UTC,GPS time,noise (GPS),DGPS,HDOP,PDOP
13956,53.11250650,49.99888050,972.200,965.800,10.6,10,Yes,3D,01:49:03.000 02/03/2026,2404:179361.000,56,No,0.9,1.5
13957,53.11225317,49.99876567,973.800,967.400,10.6,10,Yes,3D,01:49:04.000 02/03/2026,2404:179362.000,56,No,0.9,1.7
13958,53.11200467,49.99863850,974.600,968.200,11.0,10,Yes,3D,01:49:05.000 02/03/2026,2404:179363.000,56,No,1.0,1.7
13959,53.11175700,49.99850600,975.400,969.000,11.0,10,Yes,3D,01:49:06.000 02/03/2026,2404:179364.000,56,No,1.0,1.7
13960,53.11151017,49.99836783,976.200,969.800,10.6,10,Yes,3D,01:49:07.000 02/03/2026,2404:179365.000,56,No,1.0,1.7
13961,53.11126433,49.99822467,977.000,970.600,10.6,10,Yes,3D,01:49:08.000 02/03/2026,2404:179366.000,56,No,1.0,1.7
13962,53.11102000,49.99807633,977.800,971.400,11.0,10,Yes,3D,01:49:09.000 02/03/2026,2404:179367.000,56,No,1.0,1.7
13963,53.11077700,49.99792250,978.400,972.000,11.0,10,Yes,3D,01:49:10.000 02/03/2026,2404:179368.000,56,No,1.0,1.7
13964,53.11053533,49.99776333,979.100,972.700,11.0,10,Yes,3D,01:49:11.000 02/03/2026,2404:179369.000,56,No,1.0,1.7
13965,53.11029700,49.99760483,979.100,972.700,11.4,10,Yes,3D,01:49:12.000 02/03/2026,2404:179370.000,56,No,0.9,1.6
13966,53.11006100,49.99744150,979.000,972.600,11.0,10,Yes,3D,01:49:13.000 02/03/2026,2404:179371.000,56,No,0.9,1.6
13967,53.10982550,49.99728250,979.500,973.100,10.6,10,Yes,3D,01:49:14.000 02/03/2026,2404:179372.000,56,No,0.9,1.5
13968,53.10959117,49.99711717,979.800,973.400,11.0,10,Yes,3D,01:49:15.000 02/03/2026,2404:179373.000,56,No,0.9,1.5
13969,53.10935850,49.99693800,979.600,973.200,11.0,10,Yes,3D,01:49:16.000 02/03/2026,2404:179374.000,56,No,0.9,1.6
13970,53.10912700,49.99675450,979.300,972.900,11.0,10,Yes,3D,01:49:17.000 02/03/2026,2404:179375.000,56,No,0.9,1.6
13971,53.10889700,49.99656517,979.400,973.000,11.0,10,Yes,3D,01:49:18.000 02/03/2026,2404:179376.000,56,No,0.9,1.6
13972,53.10866917,49.99637050,979.400,973.000,11.0,10,Yes,3D,01:49:19.000 02/03/2026,2404:179377.000,56,No,0.9,1.6
13973,53.10844367,49.99617200,979.200,972.800,10.6,10,Yes,3D,01:49:20.000 02/03/2026,2404:179378.000,56,No,0.9,1.6
13974,53.10822833,49.99595967,978.400,972.000,11.0,10,Yes,3D,01:49:21.000 02/03/2026,2404:179379.000,56,No,1.2,1.8
13975,53.10800633,49.99575250,978.300,971.900,11.8,10,Yes,3D,01:49:22.000 02/03/2026,2404:179380.000,56,No,0.9,1.6
13976,53.10778500,49.99553700,979.900,973.500,11.0,10,Yes,3D,01:49:23.000 02/03/2026,2404:179381.000,56,No,0.9,1.9
13977,53.10756600,49.99531750,979.900,973.500,11.0,10,Yes,3D,01:49:24.000 02/03/2026,2404:179382.000,56,No,0.9,1.6
13978,53.10734917,49.99509300,980.100,973.700,10.6,10,Yes,3D,01:49:25.000 02/03/2026,2404:179383.000,56,No,0.9,1.6
13979,53.10713500,49.99486450,979.900,973.500,11.0,10,Yes,3D,01:49:26.000 02/03/2026,2404:179384.000,56,No,0.9,1.6
13980,53.10692283,49.99463300,979.900,973.500,10.2,10,Yes,3D,01:49:27.000 02/03/2026,2404:179385.000,56,No,0.9,1.6
13981,53.10670933,49.99438667,981.000,974.600,10.2,10,Yes,3D,01:49:28.000 02/03/2026,2404:179386.000,56,No,1.0,1.7
13982,,,,,10.6,0,No,,01:49:29.000 02/03/2026,2404:179387.000,56,No,100.0,100.0
13983,,,,,10.6,0,No,,01:49:30.000 02/03/2026,2404:179388.000,56,No,100.0,100.0
13984,,,,,11.0,0,No,,01:49:31.000 02/03/2026,2404:179389.000,56,No,100.0,100.0
13985,,,,,11.0,0,No,,01:49:32.000 02/03/2026,2404:179390.000,56,No,100.0,100.0
13986,,,,,10.6,0,No,,01:49:33.000 02/03/2026,2404:179391.000,56,No,100.0,100.0
13987,,,,,10.6,0,No,,01:49:34.000 02/03/2026,2404:179392.000,56,No,100.0,100.0
13988,53.10538333,49.99502150,987.900,981.500,10.6,10,Yes,3D,01:49:35.000 02/03/2026,2404:179393.000,56,No,0.8,1.8
13989,53.10519750,49.99538800,984.300,977.900,11.0,10,Yes,3D,01:49:36.000 02/03/2026,2404:179394.000,56,No,0.8,1.8
13990,53.10513983,49.99523150,978.000,971.600,11.0,10,Yes,3D,01:49:37.000 02/03/2026,2404:179395.000,56,No,0.8,1.8
13991,53.10476300,49.99514583,974.700,968.300,11.0,10,Yes,3D,01:49:38.000 02/03/2026,2404:179396.000,56,No,0.8,1.8
13992,53.10450317,49.99503317,968.900,962.500,11.0,10,Yes,3D,01:49:39.000 02/03/2026,2404:179397.000,56,No,1.2,2.3
13993,53.10427117,49.99486433,963.700,957.300,10.6,7,Yes,3D,01:49:40.000 02/03/2026,2404:179398.000,56,No,1.2,2.3
13994,53.10404517,49.99463267,959.800,953.400,10.6,10,Yes,3D,01:49:41.000 02/03/2026,2404:179399.000,56,No,0.8,1.6
13995,53.10384367,49.99441600,954.100,947.700,10.6,9,Yes,3D,01:49:42.000 02/03/2026,2404:179400.000,56,No,1.4,2.1
13996,53.10365317,49.99416083,948.400,942.000,10.6,8,Yes,3D,01:49:43.000 02/03/2026,2404:179401.000,56,No,1.2,2.0
13997,53.10346133,49.99385467,942.600,936.200,11.8,9,Yes,3D,01:49:44.000 02/03/2026,2404:179402.000,56,No,0.9,1.5
13998,53.10327767,49.99357967,937.300,930.900,11.0,9,Yes,3D,01:49:45.000 02/03/2026,2404:179403.000,56,No,1.4,2.1
13999,53.10310000,49.99329467,932.400,926.000,11.0,7,Yes,3D,01:49:46.000 02/03/2026,2404:179404.000,56,No,1.4,2.1
14000,53.10295933,49.99293117,933.400,927.000,11.0,8,Yes,3D,01:49:47.000 02/03/2026,2404:179405.000,56,No,1.9,3.0
14001,53.10279417,49.99260767,932.000,925.600,11.0,8,Yes,3D,01:49:48.000 02/03/2026,2404:179406.000,56,No,1.2,2.0
14002,,,,,11.0,9,No,,01:49:49.000 02/03/2026,2404:179407.000,56,No,1.1,1.8
14003,,,,,10.6,9,No,,01:49:50.000 02/03/2026,2404:179408.000,56,No,1.0,1.8
14004,,,,,11.4,9,No,,01:49:51.000 02/03/2026,2404:179409.000,56,No,1.2,2.0
14005,,,,,11.0,10,No,,01:49:52.000 02/03/2026,2404:179410.000,56,No,0.8,1.5
14006,,,,,11.0,10,No,,01:49:53.000 02/03/2026,2404:179411.000,56,No,0.8,1.5
14007,,,,,10.6,10,No,,01:49:54.000 02/03/2026,2404:179412.000,56,No,1.0,1.8
14008,53.10184867,49.98644567,992.200,985.800,10.6,10,Yes,3D,01:49:55.000 02/03/2026,2404:179413.000,56,No,0.8,1.5
14009,53.10172100,49.98609500,990.800,984.400,11.0,10,Yes,3D,01:49:56.000 02/03/2026,2404:179414.000,56,No,1.2,2.0
14010,53.10159267,49.98574033,989.500,983.100,11.0,10,Yes,3D,01:49:57.000 02/03/2026,2404:179415.000,56,No,1.2,2.0
14011,53.10146917,49.98538300,988.700,982.300,11.0,10,Yes,3D,01:49:58.000 02/03/2026,2404:179416.000,56,No,1.2,2.0
14012,53.10134850,49.98502200,988.100,981.700,11.0,10,Yes,3D,01:49:59.000 02/03/2026,2404:179417.000,56,No,1.2,2.0
14013,53.10123067,49.98466000,987.500,981.100,10.6,10,Yes,3D,01:50:00.000 02/03/2026,2404:179418.000,56,No,1.2,2.0
14014,53.10111700,49.98429667,986.900,980.500,10.6,10,Yes,3D,01:50:01.000 02/03/2026,2404:179419.000,56,No,1.2,2.0
14015,53.10100300,49.98390567,986.900,980.500,11.0,10,Yes,3D,01:50:02.000 02/03/2026,2404:179420.000,56,No,0.8,1.5
14016,53.10089267,49.98351867,986.600,980.200,10.6,10,Yes,3D,01:50:03.000 02/03/2026,2404:179421.000,56,No,0.8,1.5
14017,53.10080000,49.98313567,986.000,979.600,10.6,10,Yes,3D,01:50:04.000 02/03/2026,2404:179422.000,56,No,0.8,1.5
14018,53.10070983,49.98275067,985.500,979.100,10.6,10,Yes,3D,01:50:05.000 02/03/2026,2404:179423.000,56,No,0.8,1.5
14019,53.10062200,49.98236267,985.000,978.600,11.0,10,Yes,3D,01:50:06.000 02/03/2026,2404:179424.000,56,No,0.8,1.5
14020,53.10053700,49.98197350,984.500,978.100,10.6,10,Yes,3D,01:50:07.000 02/03/2026,2404:179425.000,56,No,0.8,1.5
14021,53.10044817,49.98156817,987.000,980.600,11.0,10,Yes,3D,01:50:08.000 02/03/2026,2404:179426.000,56,No,0.8,1.5
14022,53.10036200,49.98116150,989.200,982.800,10.2,10,Yes,3D,01:50:09.000 02/03/2026,2404:179427.000,56,No,0.8,1.5
14023,53.10027917,49.98075300,991.400,985.000,10.6,10,Yes,3D,01:50:10.000 02/03/2026,2404:179428.000,56,No,0.8,1.5
14024,53.10019917,49.98034433,993.600,987.200,11.0,10,Yes,3D,01:50:11.000 02/03/2026,2404:179429.000,56,No,0.8,1.5
14025,53.10012267,49.97993150,995.600,989.200,11.0,10,Yes,3D,01:50:12.000 02/03/2026,2404:179430.000,56,No,0.9,1.5
14026,53.10004467,49.97954367,1000.200,993.800,10.6,10,Yes,3D,01:50:13.000 02/03/2026,2404:179431.000,56,No,0.8,1.5
14027,53.09997450,49.97912700,1001.900,995.500,11.0,10,Yes,3D,01:50:14.000 02/03/2026,2404:179432.000,56,No,0.9,1.5
14028,53.09990767,49.97870850,1003.600,997.200,10.2,10,Yes,3D,01:50:15.000 02/03/2026,2404:179433.000,56,No,0.9,1.5
14029,53.09984417,49.97828950,1005.300,998.900,11.0,10,Yes,3D,01:50:16.000 02/03/2026,2404:179434.000,56,No,0.9,1.5
14030,53.09978050,49.97786633,1006.000,999.600,11.0,10,Yes,3D,01:50:17.000 02/03/2026,2404:179435.000,56,No,0.9,1.6
14031,53.09975133,49.97747000,1015.600,1009.200,11.4,10,Yes,3D,01:50:18.000 02/03/2026,2404:179436.000,56,No,0.9,1.5
14032,53.09969333,49.97704467,1015.900,1009.500,11.0,10,Yes,3D,01:50:19.000 02/03/2026,2404:179437.000,56,No,0.9,1.6
14033,53.09965317,49.97667833,1027.000,1020.600,10.6,10,Yes,3D,01:50:20.000 02/03/2026,2404:179438.000,56,No,0.8,1.5
14034,53.09960117,49.97625117,1027.200,1020.800,11.0,10,Yes,3D,01:50:21.000 02/03/2026,2404:179439.000,56,No,0.9,1.6
14035,53.09957767,49.97585217,1035.200,1028.800,11.0,10,Yes,3D,01:50:22.000 02/03/2026,2404:179440.000,56,No,0.8,1.5
14036,53.09956967,49.97546500,1046.700,1040.300,11.0,10,Yes,3D,01:50:23.000 02/03/2026,2404:179441.000,56,No,0.8,1.5
14037,53.09952483,49.97503917,1046.700,1040.300,11.0,10,Yes,3D,01:50:24.000 02/03/2026,2404:179442.000,56,No,0.9,1.5
14038,53.09948583,49.97461317,1047.200,1040.800,10.6,10,Yes,3D,01:50:25.000 02/03/2026,2404:179443.000,56,No,0.8,1.5
14039,53.09945000,49.97418583,1047.700,1041.300,10.6,10,Yes,3D,01:50:26.000 02/03/2026,2404:179444.000,56,No,0.8,1.5
14040,53.09942167,49.97376367,1047.000,1040.600,11.8,10,Yes,3D,01:50:27.000 02/03/2026,2404:179445.000,56,No,1.2,2.0
14041,53.09942950,49.97322133,1024.300,1017.900,11.0,10,Yes,3D,01:50:28.000 02/03/2026,2404:179446.000,56,No,1.2,2.0
14042,53.09942800,49.97285883,1021.500,1015.100,11.4,10,Yes,3D,01:50:29.000 02/03/2026,2404:179447.000,56,No,1.2,2.0
14043,53.09941217,49.97250250,1018.100,1011.700,11.4,10,Yes,3D,01:50:30.000 02/03/2026,2404:179448.000,56,No,1.2,2.0
14044,53.09938983,49.97198000,1021.700,1015.300,11.4,10,Yes,3D,01:50:31.000 02/03/2026,2404:179449.000,56,No,1.0,2.4
14045,53.09936850,49.97148733,1020.300,1013.900,10.6,10,Yes,3D,01:50:32.000 02/03/2026,2404:179450.000,56,No,1.0,1.7
14046,53.09933933,49.97099450,1026.100,1019.700,10.6,10,Yes,3D,01:50:33.000 02/03/2026,2404:179451.000,56,No,1.0,2.4
14047,53.09931383,49.97058683,1027.600,1021.200,11.0,10,Yes,3D,01:50:34.000 02/03/2026,2404:179452.000,56,No,1.0,1.6
14048,53.09928217,49.97021300,1026.600,1020.200,11.0,10,Yes,3D,01:50:35.000 02/03/2026,2404:179453.000,56,No,1.0,1.6
14049,53.09926883,49.96973700,1029.600,1023.200,10.2,10,Yes,3D,01:50:36.000 02/03/2026,2404:179454.000,56,No,1.0,2.4
14050,53.09925800,49.96933733,1029.300,1022.900,11.0,10,Yes,3D,01:50:37.000 02/03/2026,2404:179455.000,56,No,1.0,1.6
14051,53.09924700,49.96898617,1026.900,1020.500,11.0,10,Yes,3D,01:50:38.000 02/03/2026,2404:179456.000,56,No,1.0,1.6
14052,53.09925033,49.96853200,1028.400,1022.000,11.0,10,Yes,3D,01:50:39.000 02/03/2026,2404:179457.000,56,No,1.0,2.4
14053,53.09925400,49.96814067,1027.200,1020.800,10.2,10,Yes,3D,01:50:40.000 02/03/2026,2404:179458.000,56,No,1.0,1.6
14054,53.09926883,49.96769517,1028.300,1021.900,11.0,10,Yes,3D,01:50:41.000 02/03/2026,2404:179459.000,56,No,1.0,2.4
14055,53.09928300,49.96731450,1026.800,1020.400,11.4,10,Yes,3D,01:50:42.000 02/03/2026,2404:179460.000,56,No,1.0,1.6
14056,53.09929500,49.96697467,1023.200,1016.800,11.0,10,Yes,3D,01:50:43.000 02/03/2026,2404:179461.000,56,No,1.0,1.6
14057,53.09932150,49.96653367,1024.400,1018.000,11.0,10,Yes,3D,01:50:44.000 02/03/2026,2404:179462.000,56,No,1.0,2.3
14058,53.09934633,49.96615500,1023.100,1016.700,12.2,10,Yes,3D,01:50:45.000 02/03/2026,2404:179463.000,56,No,1.0,1.6
14059,53.09937117,49.96581617,1020.000,1013.600,10.6,10,Yes,3D,01:50:46.000 02/03/2026,2404:179464.000,56,No,1.0,1.6
14060,53.09940983,49.96537750,1021.100,1014.700,11.0,10,Yes,3D,01:50:47.000 02/03/2026,2404:179465.000,56,No,1.0,2.3
14061,53.09944583,49.96500117,1019.900,1013.500,11.0,10,Yes,3D,01:50:48.000 02/03/2026,2404:179466.000,56,No,1.0,1.6
14062,53.09948767,49.96457200,1022.700,1016.300,11.8,10,Yes,3D,01:50:49.000 02/03/2026,2404:179467.000,56,No,1.1,3.5
14063,53.09952867,49.96420350,1021.700,1015.300,11.4,10,Yes,3D,01:50:50.000 02/03/2026,2404:179468.000,56,No,1.0,1.6
14064,53.09957333,49.96388400,1018.700,1012.300,11.0,10,Yes,3D,01:50:51.000 02/03/2026,2404:179469.000,56,No,1.0,1.6
14065,53.09962117,49.96357867,1014.800,1008.400,11.4,10,Yes,3D,01:50:52.000 02/03/2026,2404:179470.000,56,No,1.0,1.6
14066,53.09968067,49.96316150,1017.700,1011.300,10.6,10,Yes,3D,01:50:53.000 02/03/2026,2404:179471.000,56,No,1.1,3.5
14067,53.09974233,49.96281450,1018.200,1011.800,10.6,10,Yes,3D,01:50:54.000 02/03/2026,2404:179472.000,56,No,0.9,1.5
14068,53.09982033,49.96240250,1017.900,1011.500,11.0,10,Yes,3D,01:50:55.000 02/03/2026,2404:179473.000,56,No,2.5,4.7
14069,53.09988083,49.96207033,1016.100,1009.700,11.4,10,Yes,3D,01:50:56.000 02/03/2026,2404:179474.000,56,No,0.8,1.5
14070,,,,,11.0,0,No,,01:50:57.000 02/03/2026,2404:179475.000,56,No,100.0,100.0
14071,53.10001867,49.96133550,1012.100,1005.700,11.0,10,Yes,3D,01:50:58.000 02/03/2026,2404:179476.000,56,No,0.8,1.5
14072,,,,,11.0,0,No,,01:50:59.000 02/03/2026,2404:179477.000,56,No,100.0,100.0
14073,53.10017517,49.96063583,1007.700,1001.300,11.0,10,Yes,3D,01:51:00.000 02/03/2026,2404:179478.000,56,No,0.8,1.5
14074,,,,,11.0,0,No,,01:51:01.000 02/03/2026,2404:179479.000,56,No,100.0,100.0
14075,53.10034517,49.95993783,1002.800,996.500,10.6,10,Yes,3D,01:51:02.000 02/03/2026,2404:179480.000,56,No,0.8,1.5
14076,53.10043783,49.95964400,997.400,991.100,10.6,10,Yes,3D,01:51:03.000 02/03/2026,2404:179481.000,56,No,0.8,1.5
14077,,,,,11.0,0,No,,01:51:04.000 02/03/2026,2404:179482.000,56,No,100.0,100.0
14078,53.10064883,49.95898133,994.000,987.700,11.0,10,Yes,3D,01:51:05.000 02/03/2026,2404:179483.000,56,No,1.4,2.1
14079,,,,,10.6,0,No,,01:51:06.000 02/03/2026,2404:179484.000,56,No,100.0,100.0
14080,53.10084500,49.95824183,990.900,984.600,11.0,10,Yes,3D,01:51:07.000 02/03/2026,2404:179485.000,56,No,0.8,1.5
14081,,,,,11.0,0,No,,01:51:08.000 02/03/2026,2404:179486.000,56,No,100.0,100.0
14082,53.10108650,49.95761667,988.100,981.800,10.6,10,Yes,3D,01:51:09.000 02/03/2026,2404:179487.000,56,No,1.4,2.1
14083,,,,,11.0,0,No,,01:51:10.000 02/03/2026,2404:179488.000,56,No,100.0,100.0
14084,53.10132133,49.95699167,981.700,975.400,10.2,10,Yes,3D,01:51:11.000 02/03/2026,2404:179489.000,56,No,4.5,6.7
14085,,,,,11.4,0,No,,01:51:12.000 02/03/2026,2404:179490.000,56,No,100.0,100.0
14086,53.10155717,49.95636133,982.700,976.400,11.0,10,Yes,3D,01:51:13.000 02/03/2026,2404:179491.000,56,No,10.0,22.2
14087,53.10175150,49.95612500,975.900,969.600,10.6,9,Yes,3D,01:51:14.000 02/03/2026,2404:179492.000,56,No,1.9,2.5
14088,53.10190533,49.95592383,974.700,968.400,10.6,9,Yes,3D,01:51:15.000 02/03/2026,2404:179493.000,56,No,0.9,2.4
14089,53.10207933,49.95562467,968.500,962.200,10.6,10,Yes,3D,01:51:16.000 02/03/2026,2404:179494.000,56,No,1.0,1.6
14090,53.10220383,49.95532467,969.300,963.000,11.0,10,Yes,3D,01:51:17.000 02/03/2026,2404:179495.000,56,No,0.9,2.1
14091,53.10236533,49.95499167,964.300,958.000,11.4,10,Yes,3D,01:51:18.000 02/03/2026,2404:179496.000,56,No,1.0,1.6
14092,53.10249117,49.95468200,964.700,958.400,11.0,10,Yes,3D,01:51:19.000 02/03/2026,2404:179497.000,56,No,0.9,2.1
14093,53.10261133,49.95436950,961.700,955.400,10.6,10,Yes,3D,01:51:20.000 02/03/2026,2404:179498.000,56,No,1.0,1.6
14094,53.10271383,49.95407533,962.800,956.500,11.4,10,Yes,3D,01:51:21.000 02/03/2026,2404:179499.000,56,No,0.9,2.0
14095,53.10280983,49.95378667,959.400,953.100,11.0,10,Yes,3D,01:51:22.000 02/03/2026,2404:179500.000,56,No,1.4,2.1
14096,53.10292433,49.95350217,959.600,953.300,11.4,10,Yes,3D,01:51:23.000 02/03/2026,2404:179501.000,56,No,1.1,2.3
14097,53.10305067,49.95320950,956.100,949.800,11.0,9,Yes,3D,01:51:24.000 02/03/2026,2404:179502.000,56,No,1.4,2.1
14098,53.10318683,49.95290900,956.700,950.400,10.6,9,Yes,3D,01:51:25.000 02/03/2026,2404:179503.000,56,No,0.9,2.0
14099,53.10333083,49.95261267,953.500,947.200,11.4,10,Yes,3D,01:51:26.000 02/03/2026,2404:179504.000,56,No,1.4,2.1
14100,53.10347750,49.95229533,955.000,948.700,11.0,10,Yes,3D,01:51:27.000 02/03/2026,2404:179505.000,56,No,0.8,1.8
14101,53.10362417,49.95197450,952.700,946.400,11.4,10,Yes,3D,01:51:28.000 02/03/2026,2404:179506.000,56,No,1.2,2.0
14102,53.10376933,49.95166267,952.500,946.200,11.0,9,Yes,3D,01:51:29.000 02/03/2026,2404:179507.000,56,No,1.2,2.5
14103,53.10392183,49.95133650,950.000,943.700,11.0,10,Yes,3D,01:51:30.000 02/03/2026,2404:179508.000,56,No,0.8,1.5
14104,53.10408033,49.95102283,950.600,944.300,10.6,10,Yes,3D,01:51:31.000 02/03/2026,2404:179509.000,56,No,0.8,1.8
14105,53.10423383,49.95072833,945.400,939.100,11.4,10,Yes,3D,01:51:32.000 02/03/2026,2404:179510.000,56,No,1.4,2.4
14106,53.10439683,49.95041200,944.500,938.200,11.8,10,Yes,3D,01:51:33.000 02/03/2026,2404:179511.000,56,No,0.8,1.8
14107,53.10456333,49.95010267,940.000,933.700,11.0,10,Yes,3D,01:51:34.000 02/03/2026,2404:179512.000,56,No,1.3,2.0
14108,53.10474033,49.94980133,938.500,932.200,11.0,10,Yes,3D,01:51:35.000 02/03/2026,2404:179513.000,56,No,1.0,2.1
14109,53.10490317,49.94949433,937.400,931.100,10.2,9,Yes,3D,01:51:36.000 02/03/2026,2404:179514.000,56,No,1.1,2.1
14110,53.10509867,49.94918750,937.900,931.600,10.6,10,Yes,3D,01:51:37.000 02/03/2026,2404:179515.000,56,No,1.1,2.0
14111,53.10527833,49.94888767,936.500,930.200,11.0,10,Yes,3D,01:51:38.000 02/03/2026,2404:179516.000,56,No,1.1,2.1
14112,53.10547150,49.94846867,933.500,927.200,11.0,10,Yes,3D,01:51:39.000 02/03/2026,2404:179517.000,56,No,1.5,2.5
14113,53.10566850,49.94818333,935.500,929.200,10.2,10,Yes,3D,01:51:40.000 02/03/2026,2404:179518.000,56,No,1.4,1.7
14114,53.10586150,49.94794550,932.900,926.600,11.0,8,Yes,3D,01:51:41.000 02/03/2026,2404:179519.000,56,No,1.4,2.1
14115,53.10605000,49.94773483,928.500,922.200,11.0,10,Yes,3D,01:51:42.000 02/03/2026,2404:179520.000,56,No,1.4,2.1
14116,53.10624117,49.94754350,923.800,917.500,10.6,10,Yes,3D,01:51:43.000 02/03/2026,2404:179521.000,56,No,1.4,2.1
14117,53.10643433,49.94734417,920.100,913.800,11.4,10,Yes,3D,01:51:44.000 02/03/2026,2404:179522.000,56,No,1.4,2.1
14118,53.10670633,49.94694317,935.400,929.100,10.6,10,Yes,3D,01:51:45.000 02/03/2026,2404:179523.000,56,No,1.4,2.1
14119,53.10690917,49.94668367,936.600,930.300,11.0,10,Yes,3D,01:51:46.000 02/03/2026,2404:179524.000,56,No,1.6,3.5
14120,53.10711583,49.94645917,935.300,929.000,11.0,9,Yes,3D,01:51:47.000 02/03/2026,2404:179525.000,56,No,1.3,2.0
14121,53.10731833,49.94623733,930.000,923.700,11.4,9,Yes,3D,01:51:48.000 02/03/2026,2404:179526.000,56,No,1.2,2.0
14122,53.10747650,49.94582783,936.700,930.400,11.4,10,Yes,3D,01:51:49.000 02/03/2026,2404:179527.000,57,No,0.8,1.5
14123,53.10767183,49.94550417,942.000,935.700,10.6,10,Yes,3D,01:51:50.000 02/03/2026,2404:179528.000,57,No,1.2,2.0
14124,53.10787617,49.94521050,946.100,939.800,11.0,10,Yes,3D,01:51:51.000 02/03/2026,2404:179529.000,57,No,1.2,2.0
14125,53.10808400,49.94494450,948.800,942.500,11.8,10,Yes,3D,01:51:52.000 02/03/2026,2404:179530.000,56,No,1.2,2.0
14126,53.10831050,49.94471067,953.900,947.600,10.6,10,Yes,3D,01:51:53.000 02/03/2026,2404:179531.000,57,No,1.2,2.0
14127,53.10854100,49.94449367,961.300,955.000,10.6,10,Yes,3D,01:51:54.000 02/03/2026,2404:179532.000,57,No,1.2,2.0
14128,53.10877450,49.94428550,968.000,961.700,11.0,10,Yes,3D,01:51:55.000 02/03/2026,2404:179533.000,57,No,1.2,2.0
14129,53.10899183,49.94408217,971.700,965.400,11.4,10,Yes,3D,01:51:56.000 02/03/2026,2404:179534.000,57,No,1.2,2.0
14130,53.10921250,49.94388817,975.100,968.800,11.4,10,Yes,3D,01:51:57.000 02/03/2026,2404:179535.000,56,No,1.2,2.0
14131,53.10943567,49.94370217,978.000,971.700,11.8,10,Yes,3D,01:51:58.000 02/03/2026,2404:179536.000,56,No,1.2,2.0
14132,53.10966067,49.94352417,980.500,974.200,11.4,10,Yes,3D,01:51:59.000 02/03/2026,2404:179537.000,56,No,1.2,2.0
14133,53.10988800,49.94335200,982.900,976.600,10.2,10,Yes,3D,01:52:00.000 02/03/2026,2404:179538.000,56,No,1.2,2.0
14134,53.11010567,49.94318100,982.400,976.100,10.6,10,Yes,3D,01:52:01.000 02/03/2026,2404:179539.000,56,No,1.2,2.0
14135,53.11032883,49.94301417,982.200,975.900,11.4,10,Yes,3D,01:52:02.000 02/03/2026,2404:179540.000,56,No,0.8,1.5
14136,53.11056683,49.94285917,984.800,978.500,11.0,10,Yes,3D,01:52:03.000 02/03/2026,2404:179541.000,56,No,0.8,1.5
14137,53.11080383,49.94271300,986.600,980.300,11.0,9,Yes,3D,01:52:04.000 02/03/2026,2404:179542.000,56,No,1.2,2.0
14138,53.11104183,49.94255083,985.500,979.200,10.6,9,Yes,3D,01:52:05.000 02/03/2026,2404:179543.000,56,No,1.2,2.0
14139,53.11127417,49.94238983,987.300,981.000,10.2,9,Yes,3D,01:52:06.000 02/03/2026,2404:179544.000,56,No,1.2,2.0
14140,53.11150767,49.94223533,989.000,982.700,10.6,9,Yes,3D,01:52:07.000 02/03/2026,2404:179545.000,56,No,1.2,2.0
14141,53.11174217,49.94208767,990.600,984.300,11.0,9,Yes,3D,01:52:08.000 02/03/2026,2404:179546.000,56,No,1.2,2.0
14142,53.11198583,49.94195383,988.600,982.300,11.0,9,Yes,3D,01:52:09.000 02/03/2026,2404:179547.000,56,No,1.2,2.0
14143,53.11223050,49.94182683,986.500,980.200,10.6,9,Yes,3D,01:52:10.000 02/03/2026,2404:179548.000,56,No,1.2,2.0
14144,53.11247617,49.94170583,984.500,978.200,11.0,9,Yes,3D,01:52:11.000 02/03/2026,2404:179549.000,56,No,1.2,2.0
14145,53.11272250,49.94159150,982.400,976.100,10.2,9,Yes,3D,01:52:12.000 02/03/2026,2404:179550.000,56,No,1.2,2.0
14146,53.11297083,49.94148417,980.000,973.700,11.0,9,Yes,3D,01:52:13.000 02/03/2026,2404:179551.000,56,No,1.2,2.0
14147,53.11321867,49.94138233,978.000,971.700,10.6,9,Yes,3D,01:52:14.000 02/03/2026,2404:179552.000,56,No,1.2,2.0
14148,53.11346717,49.94128700,976.000,969.700,11.0,9,Yes,3D,01:52:15.000 02/03/2026,2404:179553.000,56,No,1.2,2.0
14149,53.11371600,49.94119800,974.000,967.700,11.0,9,Yes,3D,01:52:16.000 02/03/2026,2404:179554.000,56,No,1.2,2.0
14150,53.11396583,49.94111567,971.900,965.600,11.0,9,Yes,3D,01:52:17.000 02/03/2026,2404:179555.000,56,No,1.2,2.0
14151,53.11421600,49.94103850,970.000,963.700,11.0,9,Yes,3D,01:52:18.000 02/03/2026,2404:179556.000,56,No,1.2,2.0
14152,53.11446583,49.94096800,968.200,961.900,11.4,9,Yes,3D,01:52:19.000 02/03/2026,2404:179557.000,56,No,1.2,2.0
14153,53.11471583,49.94090483,966.400,960.100,11.0,9,Yes,3D,01:52:20.000 02/03/2026,2404:179558.000,56,No,1.2,2.0
14154,53.11496600,49.94084800,964.400,958.100,11.8,9,Yes,3D,01:52:21.000 02/03/2026,2404:179559.000,56,No,1.2,2.0
14155,53.11521750,49.94079817,962.500,956.200,11.0,9,Yes,3D,01:52:22.000 02/03/2026,2404:179560.000,56,No,1.2,2.0
